"Borrower ID","Product","Acquired","Market","Type of loan","Term","Loan size","Loan status","Borrower origination fee","Borrower rate","Loan servicing fee","Investor rate","Transaction price","Transaction date","Amount invested","Capital outstanding","Interest outstanding","Amount repaid","Capital repaid","Interest repaid","Amount in arrears","Days in arrears","Repayment day","Covered by Safeguard","Comment","Loan start date","Last repayment date","Default price","Default date","Monthly repayment amount","Type of asset","Loan purpose","Percentage repaid"
"22995538efe7","Zopa Plus","16-01-2019","A","Unsecured","60","12000.0","Withdrawn","670.0","0.0495","0.003","0.0465","","","10.0","8.03349254","0.736126742125961","2.43259438","1.96650746","0.46608692","0.0","","2","false","","16-01-2019","02-02-2024","","","0.18798533","","Consolidate existing debts","0.196650746"
"c09f97b14775","Zopa Plus","23-05-2019","A*","Unsecured","48","12000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","8.21220593","0.35641240979851","1.97355992","1.78779407","0.18576585","0.0","","1","false","","23-05-2019","01-06-2023","","","0.22090649","","Car","0.178779407"
"6406d1a52b45","Zopa Plus","25-04-2019","A","Unsecured","60","16000.0","Withdrawn","1120.0","0.0542","0.003","0.0512","","","10.0","8.51109194","0.936208115725043","1.87816599","1.48890806","0.38925793","0.0","","25","false","","25-04-2019","25-04-2024","","","0.19004312","","Consolidate existing debts","0.148890806"
"1f630be675d7","Zopa Plus","18-12-2018","B","Unsecured","60","25000.0","Withdrawn","1260.0","0.1296","0.003","0.1266","","","30.0","24.11766659","5.941313451762521","9.8549802","5.88233341","3.97264679","0.0","","5","false","","18-12-2018","05-12-2023","","","0.67110599","","Home improvements","0.19607778033333"
"cf326493dfb4","Zopa Plus","27-08-2019","B","Unsecured","60","12500.0","Withdrawn","50.0","0.1573","0.003","0.1543","","","20.0","18.59148747","6.798710500743708","2.81030914","1.40851253","1.40179661","0.0","","27","false","","27-08-2019","27-08-2024","","","0.47263672","","Consolidate existing debts","0.0704256265"
"0792f072d04f","Zopa Plus","05-10-2019","A*","Unsecured","60","9500.0","Withdrawn","230.0","0.0293","0.003","0.0263","","","10.0","9.22070455","0.56350422188234","0.89119272","0.77929545","0.11189727","0.0","","15","false","","05-10-2019","15-10-2024","","","0.1792046","","Consolidate existing debts","0.077929545"
"db1054a30bcd","Zopa Plus","23-12-2018","A","Unsecured","36","6500.0","Withdrawn","240.0","0.0723","0.003","0.0693","","","20.0","12.59188659","0.826245621289419","8.71318376","7.40811341","1.30507035","0.0","","23","false","","23-12-2018","23-12-2021","","","0.61154093","","Consolidate existing debts","0.3704056705"
"c5d3ea1f6ec3","Zopa Plus","11-03-2019","C","Unsecured","48","15000.0","Withdrawn","1040.0","0.1467","0.006","0.1407","","","10.0","7.98770107","1.733900989306552","3.21690118","2.01229893","1.20460225","0.0","","11","false","","11-03-2019","11-03-2023","","","0.2720984","","Business purposes","0.201229893"
"f8fba60765dc","Zopa Plus","03-04-2019","A*","Unsecured","48","6000.0","Withdrawn","20.0","0.0316","0.003","0.0286","","","10.0","7.81698865","0.354381016139538","2.4162568","2.18301135","0.23324545","0.0","","3","false","","03-04-2019","03-04-2023","","","0.2218525","","Home improvements","0.218301135"
"926941486b69","Zopa Plus","18-12-2018","B","Unsecured","48","3000.0","Withdrawn","320.0","0.1019","0.0005","0.1014","","","30.0","21.84227278","3.129212100072892","11.34266117","8.15772722","3.18493395","0.0","","18","false","","18-12-2018","18-12-2022","","","0.75717924","","Home improvements","0.27192424066666"
"939413d57b51","Zopa Plus","21-08-2019","B","Unsecured","60","15000.0","Withdrawn","640.0","0.1574","0.003","0.1544","","","10.0","9.29589883","3.401667984828826","1.40542992","0.70410117","0.70132875","0.0","","21","false","","21-08-2019","21-08-2024","","","0.2363641","","Consolidate existing debts","0.070410117"
"7237094175a9","Zopa Plus","23-12-2018","A","Unsecured","48","5000.0","Closed","310.0","0.0531","0.003","0.0501","","","20.0","0.0","0.0","20.52213438","20.0","0.52213438","0.0","","23","false","","23-12-2018","23-12-2022","","","0.46226372","","Home improvements","1.0"
"3bcef0d5a2a4","Zopa Plus","20-02-2019","A*","Unsecured","60","13500.0","Withdrawn","0.0","0.0294","0.006","0.0234","","","10.0","7.95456268","0.374148497756541","2.26293826","2.04543732","0.21750094","0.0","","1","false","","20-02-2019","01-02-2024","","","0.1792478","","Consolidate existing debts","0.204543732"
"79c43db8796f","Zopa Plus","12-01-2019","A*","Unsecured","36","21500.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","10.0","4.04573134","0.117211350419347","6.23386626","5.95426866","0.2795976","0.0","","1","false","","12-01-2019","01-01-2022","","","0.18975044","","Car","0.595426866"
"d810cd2d9e25","Zopa Plus","24-12-2018","A*","Unsecured","60","14000.0","Withdrawn","0.0","0.0304","0.003","0.0274","","","20.0","15.59754062","0.840945928295366","4.96977081","4.40245938","0.56731143","0.0","","24","false","","24-12-2018","24-12-2023","","","0.35936002","","Home improvements","0.220122969"
"5c096806cfc2","Zopa Plus","27-08-2019","D","Unsecured","60","5500.0","Withdrawn","200.0","0.2767","0.01","0.2667","","","20.0","18.91374243","12.127527836919729","3.42110135","1.08625757","2.33484378","0.0","","27","false","","27-08-2019","27-08-2024","","","0.58325918","","Consolidate existing debts","0.0543128785"
"28a467c9874d","Zopa Plus","25-01-2019","D","Unsecured","60","19500.0","Withdrawn","410.0","0.2468","0.01","0.2368","","","10.0","8.65899492","4.214047416548048","3.52628534","1.34100508","2.18528026","0.0","","25","false","","25-01-2019","25-01-2024","","","0.27768086","","Consolidate existing debts","0.134100508"
"e902346df0c6","Zopa Plus","14-07-2019","A","Unsecured","60","9000.0","Withdrawn","590.0","0.0541","0.003","0.0511","10.0","14-07-2019","10.0","8.81387978","1.0069653598941","1.50189601","1.18612022","0.31577579","0.0","","25","false","","25-06-2019","25-06-2024","","","0.18999928","","Home improvements","0.118612022"
"d389b16104f6","Zopa Plus","13-08-2019","A","Unsecured","48","14000.0","Withdrawn","560.0","0.0772","0.003","0.0742","","","10.0","8.72027113","1.135443837236181","1.6795747","1.27972887","0.39984583","0.0","","15","false","","13-08-2019","15-08-2023","","","0.24160052","","Pay off credit cards","0.127972887"
"97988ffac35a","Zopa Plus","12-12-2018","D","Unsecured","60","12000.0","Withdrawn","510.0","0.2547","0.01","0.2447","","","20.0","17.12683362","8.414608107169975","7.87358529","2.87316638","5.00041891","0.0","","27","false","","12-12-2018","27-12-2023","","","0.56272427","","Home improvements","0.143658319"
"b21dfcbaee22","Zopa Plus","11-12-2018","A","Unsecured","60","3000.0","Withdrawn","100.0","0.0751","0.003","0.0721","","","20.0","15.65707819","2.185079986571612","5.91442574","4.34292181","1.57150393","0.0","","11","false","","11-12-2018","11-12-2023","","","0.39851282","","Other","0.2171460905"
"19fa4f6a0006","Zopa Plus","22-12-2018","A","Unsecured","60","13900.0","Withdrawn","840.0","0.0725","0.003","0.0695","","","20.0","15.93882256","2.19219998263173","5.48730961","4.06117744","1.42613217","0.0","","22","false","","22-12-2018","22-12-2023","","","0.39620978","","Car","0.203058872"
"3453cd072575","Zopa Plus","18-12-2018","A*","Unsecured","11","1600.0","Closed","0.0","0.1161","0.0741","0.042","","","30.0","0.0","0.0","30.62761754","30.0","0.62761754","0.0","","18","false","","18-12-2018","18-11-2019","","","2.88003791","","Other","1.0"
"e68283a6e732","Zopa Plus","18-12-2018","A","Unsecured","60","10000.0","Withdrawn","330.0","0.0726","0.003","0.0696","","","30.0","23.90940047","3.238996827800985","8.28713592","6.09059953","2.19653639","0.0","","28","false","","18-12-2018","28-12-2023","","","0.59444746","","Home improvements","0.20301998433333"
"68f4e255ccf6","Zopa Plus","14-12-2018","D","Unsecured","60","9000.0","Withdrawn","190.0","0.2468","0.01","0.2368","","","20.0","17.08390567","8.119835424602186","7.79073263","2.91609433","4.8746383","0.0","","28","false","","14-12-2018","28-12-2023","","","0.55536173","","Consolidate existing debts","0.1458047165"
"77aad6c998d2","Zopa Plus","18-12-2018","A*","Unsecured","60","10000.0","Withdrawn","0.0","0.0284","0.0005","0.0279","","","30.0","23.78171667","2.159569595921685","7.08513747","6.21828333","0.86685414","0.94722514","31-60 days","18","false","[18/03/2020] Borrower has been notified of missed payment.[18/02/2020] Borrower has been notified of missed payment.[10/02/2020] Customer experiencing financial difficulties ","18-12-2018","18-12-2023","","","0.5364476","","Home improvements","0.207276111"
"583aaec84680","Zopa Plus","13-12-2018","A*","Unsecured","48","9000.0","Withdrawn","0.0","0.0284","0.0005","0.0279","","","20.0","4.78535307","0.18904663743012","15.65963271","15.21464693","0.44498578","0.0","","13","false","","13-12-2018","13-12-2022","","","0.15084205","","Car","0.7607323465"
"52752cdb2794","Zopa Plus","14-12-2018","A*","Unsecured","24","8000.0","Closed","0.0","0.0284","0.003","0.0254","","","20.0","0.0","0.0","20.36714686","20.0","0.36714686","0.0","","17","false","","14-12-2018","17-12-2020","","","0.31319188","","Car","1.0"
"f981bffe199b","Zopa Plus","12-12-2018","A","Unsecured","36","2500.0","Withdrawn","80.0","0.0762","0.003","0.0732","","","20.0","12.19834167","0.80737712362218","9.25579899","7.80165833","1.45414066","0.0","","12","false","","12-12-2018","12-12-2021","","","0.62089562","","Consolidate existing debts","0.3900829165"
"68bbbeb865fd","Zopa Plus","24-12-2018","E","Unsecured","24","5000.0","Closed","510.0","0.215","0.01","0.205","","","20.0","0.0","0.0","22.15603324","20.0","2.15603324","0.0","","30","false","","24-12-2018","30-12-2020","","","1.01433672","","Consolidate existing debts","1.0"
"d587e8a76ecc","Zopa Plus","23-12-2018","C","Unsecured","12","2000.0","Closed","120.0","0.1328","0.003","0.1298","","","20.0","0.0","0.0","21.36728653","20.0","1.36728653","0.0","","25","false","","23-12-2018","25-12-2019","","","1.78197822","","Pay off credit cards","1.0"
"73d6c8730a73","Zopa Plus","24-12-2018","A*","Unsecured","36","3500.0","Withdrawn","40.0","0.0454","0.003","0.0424","","","20.0","12.53710286","0.505584342909755","8.26691042","7.46289714","0.80401328","0.0","","24","false","","24-12-2018","24-12-2021","","","0.59447544","","Car","0.373144857"
"1bd236d307b2","Zopa Plus","25-12-2018","C","Unsecured","48","6000.0","Withdrawn","360.0","0.1519","0.003","0.1489","","","20.0","15.28338503","3.308770233990266","7.62802251","4.71661497","2.91140754","0.0","","25","false","","25-12-2018","25-12-2022","","","0.54878881","","Consolidate existing debts","0.2358307485"
"a240bc92472e","Zopa Plus","26-12-2018","B","Unsecured","36","3000.0","Withdrawn","300.0","0.094","0.003","0.091","","","20.0","12.85545264","1.089653642454711","8.86625178","7.14454736","1.72170442","0.0","","29","false","","26-12-2018","29-12-2021","","","0.63616021","","Car","0.357227368"
"d6f51a9b8b33","Zopa Plus","27-12-2018","E","Unsecured","24","2000.0","Withdrawn","200.0","0.2173","0.01","0.2073","","","10.0","4.64830602","0.412839495452068","7.07275695","5.35169398","1.72106297","0.0","","1","false","","27-12-2018","01-01-2021","","","0.50810606","","Consolidate existing debts","0.535169398"
"d3df0034dd4f","Zopa Plus","15-01-2019","A","Unsecured","60","25000.0","Withdrawn","1790.0","0.0535","0.003","0.0505","","","10.0","7.89412446","0.786993264864099","2.6261286","2.10587554","0.52025306","0.0","","15","false","","15-01-2019","15-01-2024","","","0.1897363","","Home improvements","0.210587554"
"606579ba64e0","Zopa Plus","23-07-2019","C","Unsecured","36","13900.0","Withdrawn","650.0","0.1423","0.003","0.1393","","","10.0","8.35484095","1.43836786617091","2.36130405","1.64515905","0.716145","0.0","","23","false","[24/09/2019] Replacement payment made via debit card.[24/09/2019] Borrower has been notified of missed payment.[29/08/2019] Replacement payment made via debit card.[23/08/2019] Borrower has been notified of missed payment.","23-07-2019","23-07-2022","","","0.33876503","","Other","0.164515905"
"6916186ac0b6","Zopa Plus","16-08-2019","A","Unsecured","24","1500.0","Withdrawn","60.0","0.1289","0.003","0.1259","","","10.0","7.72253665","0.691012688876579","2.87498057","2.27746335","0.59751722","0.0","","4","false","","16-08-2019","04-09-2021","","","0.47160299","","Home improvements","0.227746335"
"0922ffb0f803","Zopa Plus","20-02-2019","C","Unsecured","60","15000.0","Arrangement","1200.0","0.1675","0.006","0.1615","","","10.0","8.56730376","2.892779891260896","2.93275084","1.43269624","1.5000546","0.0","","3","false","[17/03/2020] Replacement payment made via debit card.[04/11/2019] Partial replacement payment made via debit card.[03/09/2019] Borrower has been notified of missed payment.[03/08/2019] Borrower has been notified of missed payment.[17/07/2019] Customer experiencing financial difficulties","20-02-2019","03-03-2024","","","0.24099074","","Home improvements","0.143269624"
"25bc29e94ffc","Zopa Plus","29-08-2019","B","Unsecured","60","15000.0","Arrangement","120.0","0.1314","0.006","0.1254","9.25430833","29-08-2019","9.25430833","9.12548959","3.018926897007246","0.63236028","0.12881874","0.50354154","0.93512604",">90 days","8","false","[12/12/2019] Borrower is in an active arrangement [10/12/2019] Borrower has been notified of missed payment.[28/11/2019] Customer is experiencing financial difficulties.[11/11/2019] Borrower has been notified of missed payment.[09/10/2019] Borrower has been notified of missed payment.","08-02-2019","08-02-2024","","","0.22451835","","Consolidate existing debts","0.01391986687783"
"3231d19832cc","Zopa Plus","28-08-2019","B","Unsecured","48","4400.0","Withdrawn","260.0","0.1527","0.003","0.1497","","","20.0","18.07603736","4.904489379697649","3.27164821","1.92396264","1.34768557","0.0","","28","false","","28-08-2019","28-08-2023","","","0.54949555","","Consolidate existing debts","0.096198132"
